hydro,ror,solar,onwind
0.3519144144144144,0.540952380952381,0.22474460839954596,0.3774099318403116
0.3519144144144144,0.540952380952381,0.23977455086304747,0.39269717624148004
0.3519144144144144,0.5238095238095238,0.24940310775372812,0.41960402466731583
0.3519144144144144,0.5257142857142857,0.23578222239617988,0.41317753975981825
0.3519144144144144,0.5314285714285715,0.18403851422756273,0.4122362869198312
0.3519144144144144,0.5428571428571428,0.10137383067830444,0.42116196040246673
0.3519144144144144,0.6076190476190476,0.015773611491643507,0.4257708536189549
0.3519144144144144,0.6038095238095238,0.0020353047085991624,0.43846153846153846
0.3519144144144144,0.6266666666666667,0.0017221809072762142,0.4427783187276858
0.3519144144144144,0.6228571428571429,0.0017221809072762142,0.4635832521908471
0.3519144144144144,0.6114285714285714,0.0017221809072762142,0.48883479389808504
0.3519144144144144,0.6095238095238096,0.0017221809072762142,0.48347938980850375
0.3519144144144144,0.5523809523809524,0.0017221809072762142,0.48698474521259333
0.3519144144144144,0.5295238095238095,0.0017221809072762142,0.48818565400843883
0.3519144144144144,0.5333333333333333,0.0017221809072762142,0.4620577734501785
0.3519144144144144,0.5371428571428571,0.0017221809072762142,0.46179811749432004
0.3519144144144144,0.5161904761904762,0.0017221809072762142,0.4634858812074002
0.3519144144144144,0.52,0.0017221809072762142,0.4578383641674781
0.3519144144144144,0.5219047619047619,0.0017221809072762142,0.48977604673807207
0.3519144144144144,0.5238095238095238,0.0017221809072762142,0.5561506004543979
0.3519144144144144,0.5466666666666666,0.00262241183607969,0.5844855566374554
0.3519144144144144,0.6114285714285714,0.030803553955145016,0.5874391431353456
0.3519144144144144,0.6342857142857142,0.09280206661708873,0.5922427783187277
0.3519144144144144,0.6342857142857142,0.1569924458882931,0.5885751379422266
0.3519144144144144,0.6285714285714286,0.19343222826725118,0.5945472249269718
0.3519144144144144,0.6190476190476191,0.19080981643117148,0.5969165855241805
0.3519144144144144,0.6419047619047619,0.17276605737993658,0.5738396624472574
0.3519144144144144,0.6342857142857142,0.13663939880230147,0.5629016553067187
0.3519144144144144,0.6038095238095238,0.09268464519159263,0.5635832521908472
0.3519144144144144,0.6057142857142858,0.04352420838388978,0.5674456345342421
0.3519144144144144,0.6076190476190476,0.004775137970174958,0.5657254138266796
0.3519144144144144,0.6704761904761904,0.0007045285529766332,0.5657254138266796
0.3519144144144144,0.6666666666666666,0.0006262476026458961,0.5534891269068484
0.3519144144144144,0.6723809523809524,0.0006262476026458961,0.5484582927620902
0.3519144144144144,0.6647619047619048,0.0006262476026458961,0.5432651736449204
0.3519144144144144,0.6190476190476191,0.0006262476026458961,0.5281077572216812
0.3519144144144144,0.5714285714285714,0.0006262476026458961,0.5013631937682571
0.3519144144144144,0.5771428571428572,0.0006262476026458961,0.4673482635507952
0.3519144144144144,0.5561904761904762,0.0006262476026458961,0.452190847127556
0.3519144144144144,0.5619047619047619,0.0006262476026458961,0.4662122687439143
